LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,PAY_AMT1,default payment next month
100000,1,2,1,28,74269,2812,0
50000,1,1,2,27,17468,32400,0
180000,1,1,1,28,187205,5,0
250000,1,1,2,27,73,2265,0
140000,1,2,2,27,24048,2014,0
200000,1,1,2,28,6905,4628,0
70000,1,1,2,29,32938,1548,0
160000,1,2,2,28,7169,581,0
50000,1,1,2,28,0,0,0
30000,1,2,2,28,26026,2000,0
110000,1,1,2,28,102282,5200,0
180000,1,1,2,27,20793,10053,0
150000,1,1,2,28,24942,80284,0
110000,1,2,2,28,111425,4300,0
90000,1,1,2,27,84404,3100,0
110000,1,1,2,28,107800,4000,0
40000,1,2,2,28,3333,167,0
130000,1,6,1,37,1390,2196,0
40000,1,1,2,28,38941,2002,0
180000,1,1,2,27,10070,1500,0
210000,1,2,2,28,209479,10000,1
200000,1,4,2,28,1707,1109,0
260000,1,2,2,28,251829,10000,0
20000,1,2,2,25,769,1500,0
150000,1,2,1,29,14075,0,0
250000,1,2,2,26,123148,15447,0
80000,1,1,2,27,74640,20024,0
30000,1,2,2,24,14597,1568,1
20000,1,3,1,27,-2000,2780,0
50000,1,2,1,29,23451,0,1
460000,1,1,2,29,428369,16833,0
340000,1,2,1,30,326,7132,0
10000,1,2,2,23,4304,1100,0
50000,1,2,2,24,11772,1469,0
110000,1,2,2,24,74349,3101,0
50000,1,2,2,22,45614,5991,0
100000,1,1,2,27,194,1000,1
80000,1,1,2,27,400,600,0
500000,1,2,2,28,33758,1626,0
360000,1,1,2,28,0,0,0
280000,1,2,1,29,-650,0,0
300000,1,2,1,29,8857,3000,0
20000,1,3,2,27,390,0,0
460000,1,4,2,28,1358,55071,0
500000,1,1,2,28,92442,7036,0
500000,1,1,2,27,252881,30032,0
360000,1,1,2,28,9179,10977,0
50000,1,2,2,27,3043,2446,0
30000,1,1,2,29,27720,0,0
140000,1,1,2,29,0,0,0
50000,1,1,2,29,759,360,0
20000,1,1,2,29,22819,1700,0
20000,1,3,1,29,14171,2000,0
80000,1,2,2,27,58324,0,1
230000,1,2,1,28,231357,10000,0
110000,1,2,2,27,107339,3873,0
90000,1,2,2,27,64497,2297,0
200000,1,1,2,28,833,932,0
60000,1,1,2,25,55656,4041,0
50000,1,2,2,29,38916,0,1
130000,1,1,2,29,78337,4000,0
260000,1,2,1,29,30903,1200,0
180000,2,4,2,29,0,0,1
240000,1,2,2,29,90440,3500,0
150000,1,0,2,28,15855,18056,0
260000,1,1,2,28,825,650,0
100000,1,1,2,29,711,1000,1
50000,1,2,2,29,13778,2600,0
150000,1,1,2,27,149340,10000,0
40000,1,1,2,27,33077,1554,0
20000,1,2,2,24,17172,1597,0
30000,1,1,2,28,29234,2000,0
280000,1,1,2,28,10296,3543,0
430000,1,1,2,29,402396,14000,0
70000,1,2,2,29,17103,1500,1
30000,1,3,2,29,27904,1500,0
30000,1,2,2,27,7956,5000,0
80000,1,1,2,29,2170,17568,0
50000,1,1,2,27,47189,1778,0
230000,1,1,2,27,24874,2000,0
230000,1,1,2,29,41154,4000,0
110000,1,2,2,29,55700,5000,1
200000,1,2,2,29,2500,0,1
50000,1,1,2,28,44619,2150,0
60000,1,1,2,28,30567,1519,0
20000,1,5,2,28,780,1180,0
320000,1,2,2,29,172655,10000,0
220000,1,1,2,28,150544,12000,0
470000,1,1,2,29,215666,7395,0
60000,1,1,2,29,11976,2000,0
330000,1,2,1,29,25131,1200,0
110000,1,2,2,28,109241,5600,1
80000,1,2,1,29,12237,0,1
290000,1,1,2,30,243992,11091,0
20000,1,2,2,22,2400,0,1
30000,1,1,2,28,9799,2350,0
80000,1,3,2,27,58323,4000,0
50000,1,2,1,28,28249,1196,1
150000,1,2,2,28,88609,4660,0
20000,1,3,2,28,18534,0,0
140000,1,2,2,24,103884,4000,0
260000,1,1,2,30,182329,10000,0
120000,1,2,2,30,2494,1997,0
110000,1,2,1,30,35283,1500,0
140000,1,1,2,30,132970,6334,0
100000,1,1,2,27,108762,25,0
360000,1,1,2,30,9939,14226,0
70000,1,2,1,30,68671,2500,0
210000,1,1,1,30,129890,12112,0
200000,1,2,2,30,15140,18044,0
200000,1,2,2,28,162439,4000,0
160000,1,1,2,28,157921,6000,0
120000,1,1,2,31,-190,0,1
180000,1,2,2,32,173179,0,0
240000,1,2,2,29,210522,20000,0
120000,1,2,2,27,113556,4200,1
200000,1,2,2,28,99216,5300,0
280000,1,1,1,30,166037,12126,0
20000,1,3,1,30,16925,1000,1
20000,1,2,1,30,17005,0,1
260000,1,2,2,29,8832,15,1
220000,1,2,2,29,326,326,0
30000,1,2,1,30,5678,20774,0
80000,1,2,1,29,80832,2000,0
80000,1,2,2,30,66995,2500,1
140000,1,1,2,30,1800,1885,0
220000,1,3,1,30,780,390,1
110000,1,1,2,30,57040,5000,0
240000,1,2,1,31,168376,7648,0
170000,1,1,2,28,145584,6500,0
210000,1,1,1,31,140994,5100,0
300000,1,1,2,29,1898,2572,1
190000,1,3,2,26,124896,4633,0
200000,1,3,2,27,4484,195316,0
150000,1,2,2,25,141242,4000,0
50000,1,2,2,23,16252,1600,0
10000,1,1,2,24,-2,0,0
70000,1,1,2,31,25856,13737,0
470000,1,1,2,30,9884,3301,0
250000,1,1,2,28,4003,2549,0
70000,1,3,2,28,71199,2507,0
80000,1,1,2,28,0,47,0
270000,1,1,2,29,1576,199973,0
180000,1,3,0,27,349,1260,1
230000,1,1,2,29,481,12381,0
80000,1,3,2,30,79629,1691,1
290000,1,2,2,30,792,264,0
230000,1,1,2,30,33400,36348,0
130000,1,2,1,31,132242,5000,0
500000,1,2,2,32,331751,10558,0
580000,1,1,2,32,49193,11686,0
180000,1,2,2,30,42198,2000,0
460000,1,1,2,31,4533,5002,0
70000,1,2,1,30,72576,0,1
310000,1,1,2,32,217464,8500,0
50000,1,1,2,30,49233,0,1
200000,1,2,2,32,88808,0,1
300000,1,1,2,31,4370,0,0
110000,1,1,2,31,7300,593,0
50000,1,1,2,27,-45,1000,1
360000,1,3,1,31,0,392,0
220000,1,2,2,31,38386,3000,0
190000,1,1,2,31,104503,4000,0
20000,1,3,2,23,18337,1602,1
80000,1,1,2,31,6887,171,0
50000,1,1,2,29,51234,2300,0
50000,1,2,2,30,13745,125,0
360000,1,2,2,31,34831,5059,0
90000,1,1,2,30,40768,2000,0
200000,1,3,2,30,0,680,0
410000,1,2,2,30,7011,9222,0
330000,1,1,2,31,165042,9000,0
100000,1,1,2,30,96846,5055,0
200000,1,2,1,31,6961,3853,0
110000,1,2,1,30,47755,1525,0
90000,1,1,2,31,33868,1600,1
320000,1,2,2,30,26310,2728,0
70000,1,1,2,30,832,0,0
220000,1,2,2,30,91210,4000,0
180000,1,1,2,32,220901,0,1
180000,1,1,2,31,12805,2000,0
240000,1,2,2,31,231467,8500,1
140000,1,2,2,30,70568,2100,1
280000,1,2,2,30,106907,6900,0
30000,1,1,1,31,14107,1200,1
20000,1,2,2,31,5380,0,0
80000,1,1,2,29,58246,5000,0
230000,1,2,2,30,171861,10000,0
200000,1,2,1,30,143266,6000,1
520000,1,1,2,29,464541,15521,0
400000,1,2,2,29,237425,8600,1
30000,1,2,2,25,836,836,0
370000,1,1,2,31,35605,5000,0
150000,1,2,1,31,500,15338,0
80000,1,2,2,26,27897,0,1
430000,1,3,2,26,438795,18000,0
20000,1,2,2,24,19498,2000,1
50000,1,2,2,27,49321,1700,0
60000,1,2,2,24,48945,4549,1
360000,1,1,2,28,2988,2766,0
280000,1,1,2,31,-1,0,0
360000,1,2,1,29,18454,6028,0
420000,1,1,1,32,60825,1407,0
320000,1,1,2,31,4445,4984,0
90000,1,2,1,31,5287,2500,0
360000,1,1,2,33,5484,4317,1
70000,1,2,2,30,68668,2347,0
50000,1,2,2,26,46008,1007,0
200000,1,3,1,30,141785,7000,0
250000,1,1,2,31,0,0,0
150000,1,1,2,33,1340,1815,0
350000,1,2,1,33,694,10524,0
30000,1,2,1,32,28729,2000,0
200000,1,1,2,30,173639,7310,0
200000,1,1,2,32,78284,5005,0
150000,1,2,2,29,102802,12186,0
190000,1,1,2,30,138429,4555,0
340000,1,2,2,30,20865,2000,0
360000,1,1,2,31,0,951,0
280000,1,1,2,30,17913,380,0
30000,1,2,2,47,29119,1500,0
300000,1,3,1,35,0,0,0
220000,1,5,2,37,217638,7506,0
80000,1,3,1,41,81070,2385,0
30000,1,2,1,40,20801,3400,1
40000,1,2,1,37,9608,3000,0
200000,1,2,2,29,145090,12000,0
200000,1,2,2,30,83149,13550,0
110000,1,1,2,29,750,71022,0
100000,1,1,2,31,93975,3500,1
20000,1,2,1,34,390,18864,1
120000,1,3,1,46,104153,4500,0
280000,1,2,1,37,85029,2625,0
280000,1,2,2,30,29161,1282,0
300000,1,2,2,42,0,159,0
420000,1,1,1,43,3542,3010,0
80000,1,1,1,41,11688,8739,0
360000,1,1,1,49,1050,390,1
260000,1,5,1,37,9801,1485,0
260000,1,2,1,32,5227,5000,0
110000,1,2,2,32,64651,2941,0
400000,1,2,1,32,271974,100000,0
20000,1,3,1,32,15598,0,1
170000,1,1,1,35,136460,4800,0
70000,1,3,1,35,27915,3577,0
210000,1,1,1,39,840,1665,0
10000,1,2,1,38,6798,1500,1
780000,1,1,1,48,171459,10000,0
420000,1,1,2,35,413076,15048,0
280000,1,3,1,44,295786,15000,0
50000,1,3,2,46,390,170,0
50000,1,3,1,49,49206,3000,1
60000,1,2,2,33,32961,1799,0
20000,1,2,2,33,18330,1291,0
170000,1,2,1,35,148655,6000,1
330000,1,2,1,48,6051,8387,0
30000,1,1,1,37,20829,2500,1
350000,1,1,1,42,671,671,1
290000,1,2,1,49,193650,4126,0
50000,1,2,1,49,49943,0,1
20000,1,3,2,45,0,780,0
30000,1,2,1,38,18526,1500,1
50000,1,2,3,37,50239,1799,0
70000,1,3,2,39,63330,5024,0
310000,1,1,1,33,232244,40,0
220000,1,2,1,48,2858,1000,0
360000,1,3,2,34,686,3821,0
140000,1,1,1,38,1110,24633,0
200000,1,2,1,38,102272,5000,1
20000,1,2,1,42,14310,1600,1
290000,1,2,1,36,154923,6507,0
300000,1,2,1,36,76382,115718,0
200000,1,2,1,45,2500,0,1
150000,1,1,2,32,76215,22365,0
240000,1,2,2,39,177795,8576,0
450000,1,2,2,32,166295,5771,0
20000,1,2,2,32,15121,1700,0
50000,1,3,1,45,50419,0,1
190000,1,2,1,33,98814,5000,1
390000,1,1,1,41,250490,9506,0
90000,1,1,2,36,91111,9400,0
120000,1,2,1,39,93673,4375,0
210000,1,1,2,33,396,396,0
500000,1,2,1,41,478623,14000,0
320000,1,1,1,40,22155,10908,0
210000,1,1,2,39,22861,6536,0
90000,1,2,2,38,89094,3000,1
100000,1,2,2,34,-342,0,0
360000,1,2,1,37,0,0,0
40000,1,2,3,37,20774,1355,0
80000,1,1,1,41,0,0,0
300000,1,1,2,34,2915,1813,0
130000,1,3,1,43,1261,1705,0
480000,1,1,1,41,0,0,0
320000,1,2,1,39,310243,0,0
330000,1,3,1,37,0,0,0
70000,2,1,2,38,63455,2057,0
240000,1,2,2,46,262206,9200,1
210000,1,3,2,32,204157,10059,0
50000,1,2,1,47,390,390,0
50000,1,1,1,39,8086,21012,0
30000,1,2,1,38,17085,5000,0
310000,1,2,1,38,23285,1058,0
230000,1,5,2,40,119730,5000,0
170000,1,2,1,39,91289,2486,0
180000,1,2,1,39,0,0,0
330000,1,1,1,49,5813,65,0
170000,1,1,1,34,53145,2005,0
160000,1,1,2,33,101430,5000,0
50000,1,2,2,32,15276,4800,1
60000,1,2,2,33,56221,3000,0
500000,1,3,1,49,12536,28023,0
230000,1,1,1,44,-213,5000,0
180000,1,1,1,38,-47,0,0
320000,1,1,1,40,8240,8240,0
490000,1,1,1,39,189460,16405,0
210000,1,5,1,43,197743,7500,0
50000,1,2,1,33,22384,1320,1
160000,1,3,1,33,25058,1344,0
80000,1,6,1,41,165578,4351,1
220000,1,1,1,49,1410,580,0
20000,1,2,1,46,7544,0,1
200000,1,1,1,49,416,416,0
300000,1,3,1,31,0,0,1
20000,1,3,1,36,1050,0,1
180000,1,1,2,32,0,144,0
200000,1,3,2,33,2810,7149,0
140000,1,2,1,38,53797,2700,1
150000,1,1,2,36,5856,4914,0
160000,1,4,1,40,19978,10000,0
160000,1,2,2,32,163695,7000,0
200000,1,1,1,34,466,1242,0
20000,1,3,2,49,19481,0,1
260000,1,2,2,32,3581,0,0
260000,1,2,2,32,1198,1198,1
620000,1,2,1,42,75509,3500,0
50000,1,1,1,37,37603,2000,1
20000,1,2,1,32,390,390,0
190000,1,2,2,32,6415,2000,0
30000,1,2,1,38,24305,0,1
160000,1,3,1,38,6763,1651,0
360000,1,2,1,40,12663,0,0
20000,1,2,2,44,19157,1500,0
150000,1,3,2,42,49728,5000,0
400000,1,1,1,38,1751,7046,0
80000,1,3,1,43,0,0,0
260000,1,1,1,34,-40,0,0
500000,1,2,1,38,6178,829,0
240000,1,2,1,34,242805,10000,0
50000,1,2,1,37,49444,2306,0
10000,1,2,1,36,9075,2000,0
50000,1,1,1,47,0,0,0
150000,1,2,1,41,140172,5507,0
150000,1,1,1,40,0,1003,0
130000,1,3,2,30,29344,1107,0
120000,1,2,2,37,21786,1000,0
50000,1,3,2,39,39753,2000,1
160000,1,1,1,41,63446,1699,0
70000,1,2,2,39,120766,4000,1
380000,1,1,2,40,245069,12000,0
280000,1,1,2,47,2180,251,0
50000,1,3,1,39,51400,0,1
30000,1,2,1,35,8348,1476,1
260000,1,1,2,37,256,188,0
210000,1,2,2,35,131956,5000,0
320000,1,1,2,32,1043,0,0
480000,1,1,1,41,76750,30000,0
80000,1,1,1,42,45619,2000,0
100000,1,2,2,43,42529,1703,0
70000,1,1,2,31,47873,6000,0
300000,1,1,0,37,298,752,0
150000,1,1,2,48,104320,2433,0
140000,1,1,3,41,130138,4756,1
360000,1,1,1,39,30956,30818,0
500000,1,3,1,47,18033,8783,0
320000,1,2,2,36,283743,12013,1
190000,1,1,1,44,231,3190,0
50000,1,3,1,49,18139,1198,1
50000,1,2,2,38,52711,1769,1
290000,1,1,2,31,124626,3900,0
110000,1,5,1,36,58949,3000,0
210000,1,2,2,31,189650,5000,0
20000,1,3,2,32,20450,0,1
90000,1,3,1,35,86821,4000,0
120000,1,2,2,36,66,843,0
20000,1,2,1,46,7283,0,1
270000,1,2,2,31,21129,1697,0
190000,1,2,2,41,33798,2000,0
200000,1,3,2,33,655,270,0
340000,1,2,1,35,38214,1500,0
310000,1,1,2,33,10878,12910,0
180000,1,3,1,30,56951,2100,0
80000,1,2,2,32,78239,4500,1
510000,1,3,2,31,0,14370,1
200000,1,1,1,44,75811,4001,0
100000,1,1,2,36,15585,5000,0
150000,1,2,2,35,4301,4000,1
400000,1,2,1,35,212647,6000,0
130000,1,2,1,44,5230,0,1
420000,1,2,1,35,9288,17095,0
340000,1,1,2,49,1190,2988,0
200000,1,1,1,36,1990,1186,0
420000,1,2,1,32,203843,3200,0
50000,1,1,2,34,27465,24125,0
280000,1,1,2,31,148186,5000,0
280000,1,1,2,31,278510,6996,1
60000,1,3,1,46,56869,2110,0
360000,1,1,1,33,2040,897,0
220000,1,2,2,31,224244,0,1
20000,1,2,2,38,16465,3000,0
160000,1,1,1,41,0,0,1
20000,1,3,2,48,170,0,0
180000,1,2,1,33,3187,3198,0
500000,1,1,2,33,28498,5000,0
20000,1,2,1,34,9662,1180,1
20000,1,2,2,34,2216,2199,0
250000,1,3,2,45,98015,4541,0
320000,1,2,1,38,208207,1154,0
470000,1,2,2,32,19419,11070,0
180000,1,3,2,39,51496,1838,0
170000,1,2,2,32,-1000,0,0
20000,1,3,1,45,8541,5577,0
280000,1,2,1,48,127636,4300,0
290000,1,2,1,36,42512,3000,0
60000,1,1,2,36,780,0,1
130000,1,1,2,27,2881,670,0
100000,1,3,1,42,33816,0,0
60000,1,1,2,36,104492,5200,0
100000,1,2,2,32,4080,0,0
50000,1,1,2,34,48212,2500,0
550000,1,1,1,44,21788,0,0
100000,1,2,1,46,22648,2000,1
280000,1,2,1,38,3300,0,0
30000,1,2,2,32,17578,1000,0
230000,1,1,2,45,50500,22771,0
80000,1,2,1,44,1798,2310,0
80000,1,1,2,33,59991,5000,0
50000,1,2,2,31,50275,2000,0
50000,1,2,1,46,1853,2000,0
280000,1,1,2,36,198,1979,0
290000,1,1,1,40,97193,6000,0
50000,1,3,2,47,44681,2100,0
140000,1,2,2,41,-10,0,0
80000,1,2,1,43,435,4495,0
280000,1,1,2,32,4524,2000,0
20000,1,3,2,46,7790,2500,0
470000,1,2,1,40,20614,37978,0
350000,1,2,2,33,25507,1800,0
170000,1,2,1,34,35923,2000,0
200000,1,1,1,31,990,1010,0
360000,1,3,1,35,0,4359,0
140000,1,2,2,41,144904,10000,1
240000,1,2,1,41,238902,8135,1
500000,1,1,1,32,305575,9824,0
190000,1,1,2,34,154258,14500,1
200000,1,2,1,32,74150,3000,0
210000,1,1,2,41,326,326,1
30000,1,1,2,36,1772,9647,0
50000,1,2,1,36,47599,2000,1
360000,1,1,1,47,229,4261,0
280000,1,2,1,43,149803,6150,0
360000,1,1,1,38,0,0,1
50000,1,2,2,39,47990,1997,0
270000,1,3,1,47,161999,6000,0
20000,1,2,1,37,17622,3000,0
200000,1,2,1,37,4757,1500,0
320000,1,2,1,39,103918,9203,0
230000,1,2,1,37,21374,3000,0
350000,1,3,1,35,218605,6222,0
220000,1,1,2,33,1172,2917,1
50000,1,2,1,35,22188,2000,0
20000,1,3,2,48,13543,3132,1
390000,1,1,2,32,35745,13000,0
120000,1,2,1,39,30000,0,0
490000,1,1,1,41,79712,3000,0
190000,1,2,2,37,79838,4000,0
150000,1,5,1,40,291,291,0
150000,1,5,1,42,143947,4742,0
270000,1,1,1,37,174532,6900,1
150000,1,2,1,34,122375,12300,0
600000,1,1,1,36,372396,50000,0
240000,1,1,2,30,213483,8008,0
100000,1,1,1,31,91176,6000,0
260000,1,1,2,31,500,0,1
80000,1,3,1,42,6959,3000,0
20000,1,3,2,46,9417,0,1
260000,1,2,1,42,225844,10030,0
370000,1,1,1,41,0,0,0
70000,1,2,2,31,101284,2864,0
270000,1,3,2,31,188929,10089,0
250000,1,2,2,44,175070,8000,0
70000,1,3,2,39,18219,2000,0
160000,1,2,1,42,0,0,0
300000,1,1,2,35,17975,1510,0
280000,1,3,1,39,1466,1473,0
210000,1,1,1,34,330,330,0
200000,1,1,2,33,234069,16412,0
50000,1,1,2,31,1050,0,1
60000,1,2,1,45,6471,1131,0
50000,1,2,2,36,52045,2000,0
50000,1,2,1,35,48047,0,1
140000,1,2,1,39,92861,3992,0
150000,1,1,1,31,15000,0,0
230000,1,1,2,33,56754,3000,0
310000,1,1,1,40,-150,0,0
500000,1,1,1,47,0,1200,0
170000,1,1,2,36,5470,2000,0
230000,1,1,1,41,0,1482,1
50000,1,2,2,47,19949,2000,0
170000,1,2,1,33,917,0,0
340000,1,2,1,34,335002,12510,1
220000,1,2,2,35,237976,8300,0
60000,1,2,1,45,25513,1300,0
200000,1,1,2,33,1201,0,0
350000,1,2,2,34,38021,3000,0
60000,1,2,2,42,99114,3700,0
100000,1,2,2,28,0,0,0
70000,1,1,2,32,67065,3000,1
360000,1,1,1,35,3738,2019,0
100000,1,2,1,29,1200,2100,1
290000,1,1,2,47,822,850,0
380000,1,2,1,47,0,0,1
380000,1,1,2,33,77994,3000,0
60000,1,2,1,45,60035,2380,1
320000,1,3,2,28,67264,3231,0
80000,1,2,1,45,35169,4500,1
280000,1,1,1,37,33687,5000,0
110000,1,2,1,38,103202,2500,1
310000,1,2,2,46,102064,5030,1
230000,1,1,2,28,28534,15222,0
200000,1,3,2,28,0,1500,1
70000,1,2,2,29,58305,5000,0
210000,1,2,1,35,62809,3018,0
290000,1,3,1,41,7488,5807,0
460000,1,1,1,37,7121,1273,0
360000,1,1,1,39,264,1139,0
200000,1,1,2,32,1100,740,0
230000,1,1,1,37,30769,1500,0
80000,1,2,2,32,2976,13424,0
80000,1,3,1,36,81066,3000,0
150000,1,1,2,33,27221,5000,0
290000,1,2,1,36,72774,3500,0
90000,1,3,1,31,67776,4023,0
360000,1,2,1,40,250,1088,1
190000,1,1,2,36,105418,5500,1
20000,1,2,1,41,7472,2000,0
150000,1,3,1,47,250475,5772,0
50000,1,2,1,32,11030,1203,0
310000,1,1,2,38,995,993,0
260000,1,1,1,38,94152,4150,0
190000,1,2,1,42,31323,1500,0
30000,1,1,2,31,6456,4398,1
280000,1,1,2,32,19668,1000,0
60000,1,2,2,40,58123,2000,1
20000,1,2,2,32,18996,1325,0
140000,1,2,2,29,132629,5000,0
80000,1,1,1,47,2001,2338,1
200000,1,3,1,43,1243,1453,0
170000,1,1,1,42,610,995,0
210000,1,2,2,48,2776,2776,0
500000,1,2,1,46,157046,1652,0
60000,1,2,2,36,39212,45994,0
410000,1,1,2,32,35868,3762,1
220000,1,2,1,35,210200,8000,1
420000,1,2,2,30,122418,4816,0
250000,1,2,2,28,149678,7000,0
80000,1,1,2,26,84488,2871,0
80000,1,2,2,27,40612,2000,0
20000,1,1,2,28,3608,5000,0
300000,1,2,2,30,18468,61200,0
50000,1,1,2,44,54332,3000,1
360000,1,3,1,46,0,0,0
140000,1,1,1,36,127496,5000,0
70000,1,2,1,31,61177,5300,1
70000,1,2,2,34,69368,4000,0
430000,1,1,1,39,41428,17800,0
170000,1,2,1,39,0,582,0
210000,1,2,1,44,0,0,0
150000,1,1,1,36,2750,2424,0
260000,1,2,1,42,252107,12004,0
500000,1,2,1,40,22520,1110,0
160000,1,1,1,39,4138,35,0
210000,1,2,1,45,56024,1836,1
230000,1,2,1,33,203218,10000,0
180000,1,2,1,43,2745,3884,0
20000,1,2,2,37,7440,10050,0
310000,1,1,1,41,247202,8213,0
180000,1,1,2,39,0,444,0
80000,1,1,1,46,48967,2000,0
230000,1,1,1,47,143083,6500,0
210000,1,2,2,41,114953,5000,1
90000,1,2,1,37,61584,3000,1
30000,1,1,1,45,25829,0,0
430000,1,1,1,34,435,183,0
200000,1,1,1,41,10799,1213,0
220000,1,1,2,34,416,416,1
480000,1,1,1,37,6071,8023,0
360000,1,2,1,36,33051,1000,0
390000,1,2,1,34,-702,0,0
20000,1,2,2,43,13817,1815,1
200000,1,3,1,37,65927,2700,0
30000,1,2,2,35,3462,0,1
410000,1,1,1,40,34405,18612,0
40000,1,1,1,47,38741,2000,0
50000,2,3,1,47,50574,0,1
230000,2,1,2,28,48144,12000,0
130000,2,1,2,33,1022,0,1
100000,2,2,1,33,7067,0,0
400000,1,1,2,34,26912,10016,0
330000,1,1,2,42,73214,10000,0
590000,1,1,1,41,617,1304,0
50000,1,1,2,34,13731,1530,1
140000,1,2,2,36,58165,2500,1
730000,1,2,1,37,70309,20000,0
110000,1,2,2,34,107430,5500,1
500000,1,3,1,46,4031,3709,0
200000,1,3,2,40,6154,6000,0
180000,1,3,2,41,183047,6704,0
70000,1,2,1,45,67062,3000,0
170000,1,1,1,45,2610,0,0
420000,1,2,2,44,13620,2000,0
60000,1,2,1,29,58634,3000,0
280000,1,2,1,31,266511,9557,0
30000,1,2,2,40,21617,3200,0
90000,1,1,1,38,88937,3103,1
200000,1,1,1,36,239,2925,0
220000,1,3,2,33,62770,40000,0
280000,1,2,2,47,92288,4004,0
280000,1,1,2,38,138984,4900,0
430000,1,1,2,40,2099,8297,0
180000,1,1,1,37,0,0,0
50000,1,1,1,49,27231,0,1
500000,1,1,1,46,18664,68013,0
50000,1,3,2,35,38536,2000,0
200000,1,1,1,43,3005,4709,0
100000,1,1,1,42,95926,5000,0
60000,1,2,1,31,55831,8660,0
30000,1,3,2,33,30384,3010,1
180000,1,3,1,41,111786,6000,0
20000,1,2,1,40,8201,1000,1
350000,1,2,1,39,179189,6695,0
20000,1,2,2,43,5909,2500,0
100000,1,2,1,38,100600,4090,0
20000,1,2,1,43,11573,1300,1
30000,1,3,2,29,10305,1500,0
30000,1,2,2,31,7130,2654,0
180000,1,5,1,40,78170,4000,0
300000,1,2,2,29,49917,5000,0
360000,1,2,0,38,176,252,0
210000,1,1,2,36,931,2570,0
30000,1,1,1,35,18829,1000,1
150000,1,2,1,31,146805,5300,0
150000,1,2,2,31,0,648,0
150000,1,3,2,42,0,0,1
470000,1,1,1,40,276880,5014,0
200000,1,2,1,38,105729,3806,0
80000,1,3,1,49,77985,4200,0
250000,1,1,1,37,206430,8300,0
500000,1,1,2,30,24349,9605,0
200000,1,1,1,36,14460,0,0
90000,1,1,1,34,106339,20585,0
400000,1,1,1,47,105610,3904,0
180000,1,2,2,38,9409,10423,0
160000,1,2,1,47,988,779,0
130000,1,2,1,38,123044,4949,0
60000,1,2,1,45,67719,3000,0
240000,1,2,1,39,215013,9600,0
160000,1,2,1,33,82535,4000,1
50000,1,2,1,43,48919,1800,0
280000,1,1,2,34,251267,15000,0
30000,1,2,1,40,25328,2000,0
130000,1,2,1,46,46849,1802,0
160000,1,1,1,43,238,0,0
420000,1,4,2,36,944,1819,0
210000,1,2,1,37,0,650,1
70000,1,1,1,39,60412,8137,0
50000,1,2,2,44,47674,1764,0
50000,1,3,1,38,37501,2000,1
330000,1,1,1,38,1051,671,0
70000,1,2,2,40,69164,3500,1
170000,1,2,2,36,600,1598,0
50000,1,2,3,41,51449,1700,1
250000,1,1,1,39,1852,0,0
200000,1,3,1,49,51437,2000,0
460000,1,2,1,37,66935,13039,0
100000,1,3,1,40,77617,4000,0
220000,1,1,2,35,190105,0,1
30000,1,2,2,35,780,0,1
80000,1,2,2,34,73414,3558,0
320000,1,2,1,34,117983,10009,0
110000,1,5,1,36,3385,28000,0
20000,1,2,2,35,17809,1000,0
50000,1,2,1,44,127510,0,1
430000,1,2,1,38,18517,23565,0
80000,1,2,1,39,59999,2800,1
40000,1,1,2,35,11074,0,1
150000,1,2,1,42,98965,3360,0
330000,1,4,1,33,26586,1700,0
20000,1,2,2,40,29035,4000,0
20000,1,2,2,45,17369,15000,0
500000,1,1,1,40,18110,0,0
200000,1,1,2,42,161514,6000,1
20000,1,2,2,46,11027,1199,0
210000,1,1,1,44,126113,5002,0
500000,1,2,1,41,169117,0,0
300000,1,1,2,42,161772,114402,0
110000,1,2,1,35,103750,3759,0
500000,1,1,1,39,74213,4006,0
120000,1,1,1,44,75294,3000,1
360000,1,2,1,44,1824,1740,0
350000,1,3,2,36,9189,6088,0
80000,1,1,2,35,0,4117,1
320000,1,1,1,46,2790,3349,0
230000,1,1,1,38,1088,2451,0
110000,1,2,1,44,82503,3083,0
60000,1,2,1,32,22357,1684,0
20000,1,1,2,34,15415,1271,0
320000,1,2,1,35,10125,1526,0
90000,1,1,1,41,88805,3500,0
200000,1,2,1,49,390,390,0
240000,1,1,2,46,102318,468,1
240000,1,1,1,43,223151,7766,1
120000,1,2,1,48,13544,3000,0
70000,1,3,1,46,24345,1414,0
20000,1,2,1,33,4481,0,0
140000,1,2,1,35,147946,7000,0
240000,1,3,1,41,101060,6000,0
50000,1,3,2,44,48322,3000,0
100000,1,2,2,26,89799,0,0
140000,1,2,2,26,21513,2000,0
260000,1,2,1,31,7559,0,0
230000,1,1,2,35,0,13371,0
20000,1,3,2,36,416,0,0
110000,1,2,2,38,106113,1635,0
460000,1,1,1,40,235388,8000,0
120000,1,2,2,36,26490,3246,0
60000,1,2,1,31,22219,140,1
50000,1,3,1,31,1473,390,1
50000,1,3,2,41,48619,2100,0
30000,1,3,1,42,1946,1000,0
20000,1,3,2,45,18011,1500,0
20000,1,2,2,47,17059,1500,0
350000,1,2,2,32,262576,10013,0
240000,1,2,1,36,239003,9700,0
120000,1,2,1,37,45902,0,1
200000,1,3,1,47,0,9661,0
150000,1,1,2,31,3056,834,0
180000,1,2,1,37,0,0,0
